Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,City,State,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Age,Gender
22163,AZ-387-2840438,06-10-2014,12-10-2014,Standard Class,CU-60535,Amazon Customer,Corporate,30301.0,Seattle,Washington,United States,US,West,TEC-PH-5111,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",422.89,4,0.0,99.91,58.15,Low,60,Female
22164,AZ-908-8924807,03-12-2014,06-12-2014,First Class,CU-92911,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-7074,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",270.94,2,0.0,64.0,37.4,High,23,Female
22165,AZ-846-4783600,21-03-2015,26-03-2015,Same Day,CU-60967,Amazon Customer,Consumer,,Seattle,Washington,United States,LATAM,West,TEC-PH-4601,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",377.17,5,0.0,89.32,49.73,Low,33,Female
22166,AZ-346-9984357,28-10-2015,31-10-2015,Standard Class,CU-35610,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-1644,Technology,Smartphones,"Motorola Edge Plus, Full Size",290.47,3,0.0,68.51,41.1,High,48,Male
22167,AZ-346-6749047,23-03-2012,25-03-2012,Same Day,CU-38010,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-1632,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,90.3,1,0.0,21.16,14.12,Low,47,Female
22168,AZ-133-8017639,21-03-2015,27-03-2015,Second Class,CU-70389,Amazon Customer,Corporate,,Seattle,Washington,United States,EU,West,TEC-PH-3158,Technology,Smartphones,"Motorola Edge Plus, Full Size",1553.96,5,0.0,369.49,190.04,Low,34,Male
22169,AZ-883-7884269,25-12-2013,27-12-2013,Same Day,CU-58239,Amazon Customer,Home Office,,Seattle,Washington,United States,LATAM,West,TEC-PH-3385,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,177.76,2,0.0,42.21,22.34,Medium,22,Male
22170,AZ-507-4501581,27-09-2012,01-10-2012,Standard Class,CU-73537,Amazon Customer,Consumer,60601.0,Seattle,Washington,United States,LATAM,West,TEC-PH-7223,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",143.37,2,0.0,33.69,21.51,Low,54,Female
22171,AZ-701-8322641,24-07-2015,30-07-2015,Second Class,CU-27949,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-8925,Technology,Smartphones,"Motorola Edge Plus, Full Size",341.63,2,0.4,-56.1,48.53,Low,30,Male
22172,AZ-439-4491383,27-05-2014,31-05-2014,Same Day,CU-42273,Amazon Customer,Consumer,10001.0,Seattle,Washington,United States,LATAM,West,TEC-PH-3976,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,57.66,2,0.2,1.51,13.69,Critical,54,Male
22173,AZ-775-2595031,05-01-2013,07-01-2013,Standard Class,CU-35198,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-3055,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",603.09,4,0.0,143.19,75.85,High,40,Female
22174,AZ-189-1730396,26-08-2015,28-08-2015,Second Class,CU-53680,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-4679,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",46.34,1,0.0,10.47,11.14,Low,43,Male
22175,AZ-633-8150325,31-07-2013,05-08-2013,First Class,CU-68217,Amazon Customer,Corporate,,Seattle,Washington,United States,EU,West,TEC-PH-1340,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",501.36,4,0.0,118.62,67.17,Critical,59,Female
22176,AZ-750-4226690,18-12-2015,22-12-2015,Second Class,CU-34330,Amazon Customer,Home Office,,Seattle,Washington,United States,LATAM,West,TEC-PH-7678,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",143.94,1,0.0,33.64,23.46,Critical,36,Female
22177,AZ-696-2870073,15-12-2015,21-12-2015,Second Class,CU-36452,Amazon Customer,Home Office,,Seattle,Washington,United States,Africa,West,TEC-PH-1212,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,179.38,2,0.0,42.01,28.33,High,44,Female
22178,AZ-430-3046855,20-06-2013,22-06-2013,Second Class,CU-84737,Amazon Customer,Home Office,,Seattle,Washington,United States,Africa,West,TEC-PH-4625,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,253.5,1,0.0,59.39,39.84,Critical,29,Female
22179,AZ-514-2858682,30-07-2015,02-08-2015,Standard Class,CU-23495,Amazon Customer,Corporate,,Seattle,Washington,United States,LATAM,West,TEC-PH-7116,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",1308.04,4,0.0,310.6,164.06,Low,29,Male
22180,AZ-301-2304581,10-03-2015,16-03-2015,Same Day,CU-35139,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-3037,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",181.97,3,0.0,42.83,26.65,High,52,Male
22181,AZ-948-1026085,26-03-2014,30-03-2014,Same Day,CU-57366,Amazon Customer,Home Office,,Seattle,Washington,United States,APAC,West,TEC-PH-2965,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",1754.67,5,0.0,417.3,213.67,Low,18,Male
22182,AZ-298-5782085,26-07-2013,31-07-2013,Second Class,CU-16254,Amazon Customer,Home Office,10001.0,Seattle,Washington,United States,US,West,TEC-PH-7912,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",119.47,2,0.2,4.03,19.46,Critical,54,Female
22183,AZ-510-7317612,15-01-2015,21-01-2015,Same Day,CU-14432,Amazon Customer,Corporate,,Seattle,Washington,United States,Africa,West,TEC-PH-9860,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",391.62,3,0.0,92.71,51.99,Medium,58,Female
22184,AZ-461-3822681,05-02-2013,11-02-2013,Second Class,CU-56754,Amazon Customer,Home Office,60601.0,Seattle,Washington,United States,APAC,West,TEC-PH-4216,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",104.08,2,0.2,3.21,19.94,Medium,24,Female
22185,AZ-103-1186354,25-01-2013,29-01-2013,Second Class,CU-28319,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-5240,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,66.56,1,0.2,1.96,13.69,High,33,Male
22186,AZ-383-7653692,30-08-2013,04-09-2013,Second Class,CU-14402,Amazon Customer,Consumer,,Seattle,Washington,United States,LATAM,West,TEC-PH-6610,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",408.29,4,0.0,96.91,51.64,Critical,19,Female
22187,AZ-381-3697872,24-10-2015,26-10-2015,Standard Class,CU-90564,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-3792,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",602.38,5,0.0,142.94,76.55,Medium,39,Female
22188,AZ-727-2330131,18-05-2013,21-05-2013,Second Class,CU-36955,Amazon Customer,Corporate,90001.0,Seattle,Washington,United States,APAC,West,TEC-PH-1556,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,426.52,4,0.1,58.21,57.7,Low,29,Female
22189,AZ-129-1265732,15-06-2013,21-06-2013,First Class,CU-81987,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-9501,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",175.16,5,0.0,41.11,26.83,Medium,66,Male
22190,AZ-473-4495529,14-03-2015,16-03-2015,First Class,CU-93797,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-1202,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",33.0,1,0.2,0.83,8.16,Medium,68,Female
22191,AZ-223-7686089,15-08-2012,19-08-2012,First Class,CU-97264,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-4423,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",30.91,1,0.0,6.44,12.91,Medium,49,Male
22192,AZ-937-1848683,10-07-2014,15-07-2014,First Class,CU-79830,Amazon Customer,Consumer,60601.0,Seattle,Washington,United States,APAC,West,TEC-PH-7566,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",542.86,4,0.0,128.9,68.11,Medium,20,Female
22193,AZ-155-1710787,14-07-2013,20-07-2013,Second Class,CU-54023,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-3291,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",97.95,1,0.4,-16.5,18.12,Critical,30,Female
22194,AZ-880-2767365,05-10-2012,07-10-2012,Second Class,CU-59572,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-5364,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",1415.45,5,0.1,195.09,172.24,Critical,69,Male
22195,AZ-701-4607229,22-04-2012,26-04-2012,Same Day,CU-90534,Amazon Customer,Corporate,90001.0,Seattle,Washington,United States,LATAM,West,TEC-PH-4392,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",832.95,4,0.0,197.68,105.57,Medium,40,Male
22196,AZ-364-1100151,18-05-2015,22-05-2015,Same Day,CU-52624,Amazon Customer,Consumer,90001.0,Seattle,Washington,United States,APAC,West,TEC-PH-4064,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",253.38,3,0.0,59.77,35.74,Low,21,Male
22197,AZ-941-7806567,11-09-2013,17-09-2013,Same Day,CU-12807,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-5661,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",1084.13,4,0.0,257.55,134.79,Low,48,Male
22198,AZ-678-5588656,05-06-2013,08-06-2013,First Class,CU-36891,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-8493,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",103.36,3,0.1,13.87,16.32,Critical,58,Female
22199,AZ-438-6868605,19-07-2014,23-07-2014,First Class,CU-12810,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-1281,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",64.3,1,0.2,1.85,13.69,High,54,Female
22200,AZ-326-9792237,11-06-2014,13-06-2014,Same Day,CU-74953,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-9575,Technology,Smartphones,"Motorola Edge Plus, Full Size",407.42,5,0.2,15.33,50.41,Critical,39,Female
22201,AZ-233-4185771,18-10-2013,20-10-2013,Standard Class,CU-97322,Amazon Customer,Consumer,90001.0,Seattle,Washington,United States,US,West,TEC-PH-8887,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,592.85,3,0.0,140.68,75.36,Medium,41,Female
22202,AZ-242-4806699,19-12-2015,25-12-2015,First Class,CU-35551,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-1466,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",626.99,1,0.0,148.85,78.94,Low,22,Female
22203,AZ-662-6471489,15-08-2012,19-08-2012,Standard Class,CU-50782,Amazon Customer,Corporate,,Seattle,Washington,United States,LATAM,West,TEC-PH-6227,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",1205.87,4,0.0,286.27,151.96,High,20,Female
22204,AZ-848-2114143,06-09-2014,08-09-2014,First Class,CU-98880,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-4934,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",53.9,2,0.1,6.81,12.75,Critical,64,Female
22205,AZ-466-6776119,25-12-2015,28-12-2015,Second Class,CU-56014,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-1780,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",54.54,1,0.0,12.35,12.81,High,54,Male
22206,AZ-231-2378050,18-09-2015,24-09-2015,First Class,CU-16706,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-8507,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,2167.08,4,0.2,81.98,263.78,Medium,33,Female
22207,AZ-892-5781423,21-01-2012,25-01-2012,Standard Class,CU-71752,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-4524,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,51.99,1,0.0,12.06,9.42,Medium,33,Female
22208,AZ-861-3112726,05-04-2012,07-04-2012,Second Class,CU-79483,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-7793,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",740.51,5,0.1,101.56,95.17,High,30,Male
22209,AZ-381-6902311,11-11-2012,13-11-2012,Same Day,CU-90945,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-2466,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,196.67,2,0.0,46.63,25.38,Low,53,Female
22210,AZ-931-4305431,23-06-2012,25-06-2012,Standard Class,CU-65072,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-7826,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",598.57,5,0.0,142.11,75.35,Medium,45,Female
22211,AZ-958-3930689,17-09-2014,19-09-2014,Second Class,CU-67549,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-7823,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",524.97,4,0.0,124.61,66.29,Medium,56,Male
22212,AZ-612-4068367,09-05-2013,11-05-2013,First Class,CU-92457,Amazon Customer,Home Office,,Seattle,Washington,United States,Africa,West,TEC-PH-2228,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",182.98,3,0.0,43.08,26.63,Medium,67,Male
22213,AZ-546-2641687,23-11-2014,25-11-2014,Standard Class,CU-51419,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-3338,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",382.73,5,0.0,90.47,52.16,Low,29,Female
22214,AZ-263-7338238,11-05-2013,16-05-2013,First Class,CU-63880,Amazon Customer,Home Office,,Seattle,Washington,United States,APAC,West,TEC-PH-7803,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",267.33,3,0.0,63.44,33.97,High,22,Male
22215,AZ-686-8629337,21-04-2012,25-04-2012,Same Day,CU-55156,Amazon Customer,Consumer,10001.0,Seattle,Washington,United States,US,West,TEC-PH-5417,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",761.47,5,0.0,180.45,99.14,High,28,Male
22216,AZ-610-7644266,10-05-2012,16-05-2012,First Class,CU-26164,Amazon Customer,Corporate,90001.0,Seattle,Washington,United States,EU,West,TEC-PH-3340,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",130.8,2,0.6,-47.72,19.44,Low,34,Male
22217,AZ-733-2769224,12-06-2014,17-06-2014,First Class,CU-28152,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-5715,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,261.1,1,0.0,61.23,40.47,High,31,Male
22218,AZ-382-8583604,25-08-2015,27-08-2015,Second Class,CU-51039,Amazon Customer,Corporate,,Seattle,Washington,United States,EU,West,TEC-PH-6552,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",71.09,2,0.0,16.31,14.65,Low,42,Male
22219,AZ-473-1639234,07-06-2013,11-06-2013,Standard Class,CU-25846,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-5809,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",1916.63,4,0.0,455.7,234.62,High,62,Male
22220,AZ-544-9168648,31-07-2014,02-08-2014,Standard Class,CU-33819,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-5098,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",152.05,1,0.4,-25.39,25.85,High,45,Male
22221,AZ-741-7602320,20-04-2012,25-04-2012,Same Day,CU-29502,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-4322,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",685.61,5,0.1,93.95,88.88,Medium,51,Female
22222,AZ-865-6209502,05-02-2014,07-02-2014,Same Day,CU-26156,Amazon Customer,Consumer,90001.0,Seattle,Washington,United States,Africa,West,TEC-PH-8546,Technology,Smartphones,"Motorola Edge Plus, Full Size",320.84,3,0.1,43.8,43.29,Low,26,Male
22223,AZ-164-5951417,24-06-2013,29-06-2013,First Class,CU-79381,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-7837,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",120.09,4,0.6,-44.02,19.92,High,49,Male
22224,AZ-757-9918661,14-05-2013,16-05-2013,Standard Class,CU-38533,Amazon Customer,Consumer,,Seattle,Washington,United States,APAC,West,TEC-PH-4932,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",56.58,3,0.1,7.18,13.04,High,52,Female
22225,AZ-201-3652201,14-08-2012,19-08-2012,Second Class,CU-54000,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-3015,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",1473.99,4,0.1,202.91,181.87,Medium,38,Male
22226,AZ-978-1770243,11-10-2013,15-10-2013,Same Day,CU-82847,Amazon Customer,Consumer,30301.0,Seattle,Washington,United States,APAC,West,TEC-PH-2231,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",280.34,2,0.0,66.46,36.22,Medium,41,Female
22227,AZ-459-3553603,27-07-2013,31-07-2013,Standard Class,CU-28317,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-9700,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,188.17,4,0.1,25.45,27.76,High,37,Female
22228,AZ-198-2368286,29-08-2014,31-08-2014,Same Day,CU-15822,Amazon Customer,Corporate,,Seattle,Washington,United States,APAC,West,TEC-PH-1059,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",125.99,1,0.0,29.7,17.97,High,26,Male
22229,AZ-856-6871100,26-01-2012,28-01-2012,Same Day,CU-51467,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-2051,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",597.32,2,0.1,81.95,76.45,Low,46,Male
22230,AZ-541-3581917,07-08-2012,10-08-2012,Same Day,CU-97981,Amazon Customer,Consumer,10001.0,Seattle,Washington,United States,EU,West,TEC-PH-2291,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",228.18,5,0.2,8.06,33.53,High,50,Female
22231,AZ-215-3061190,22-07-2013,26-07-2013,Second Class,CU-13666,Amazon Customer,Consumer,60601.0,Seattle,Washington,United States,APAC,West,TEC-PH-3763,Technology,Smartphones,"Nokia XR21 Smart Phone, with Caller ID",345.73,5,0.2,12.52,47.66,Medium,60,Female
22232,AZ-552-2184513,03-03-2014,06-03-2014,Same Day,CU-81022,Amazon Customer,Home Office,,Seattle,Washington,United States,LATAM,West,TEC-PH-3983,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",171.5,2,0.4,-28.17,24.45,Medium,38,Female
22233,AZ-982-6184630,21-12-2012,27-12-2012,Second Class,CU-32262,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-1416,Technology,Smartphones,"Samsung Galaxy S24 Ultra, Cordless",867.07,5,0.1,119.17,108.87,High,26,Male
22234,AZ-685-8884054,16-05-2013,21-05-2013,Standard Class,CU-74373,Amazon Customer,Consumer,,Seattle,Washington,United States,EU,West,TEC-PH-1361,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",60.64,1,0.0,14.21,9.48,Low,57,Female
22235,AZ-881-3853429,31-03-2015,04-04-2015,Standard Class,CU-65332,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-8354,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",423.37,2,0.2,15.33,58.37,Medium,68,Male
22236,AZ-991-2058016,06-03-2012,09-03-2012,First Class,CU-43538,Amazon Customer,Corporate,,Seattle,Washington,United States,EU,West,TEC-PH-1944,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",79.42,4,0.0,18.21,16.43,Medium,19,Female
22237,AZ-627-1073415,09-03-2013,15-03-2013,Standard Class,CU-17659,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-9688,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",233.7,4,0.0,55.37,30.58,Low,63,Male
22238,AZ-340-6765733,02-08-2012,08-08-2012,First Class,CU-92363,Amazon Customer,Consumer,,Seattle,Washington,United States,US,West,TEC-PH-4313,Technology,Smartphones,"Apple iPhone 15 Pro, Full Size",150.09,3,0.0,35.13,23.95,Critical,41,Male
22239,AZ-581-8219294,21-01-2012,24-01-2012,Standard Class,CU-66417,Amazon Customer,Corporate,,Seattle,Washington,United States,US,West,TEC-PH-3620,Technology,Logistics & Equipment,Canon imageCLASS 2200 Advanced Copier,157.9,3,0.0,36.82,26.55,Critical,24,Male
22240,AZ-464-8671832,18-01-2013,24-01-2013,First Class,CU-52091,Amazon Customer,Home Office,,Seattle,Washington,United States,US,West,TEC-PH-4780,Technology,Logistics & Equipment,"Cisco Smart Office Phone, Full Size",506.72,5,0.1,69.2,68.05,Medium,25,Female
22241,AZ-417-2939788,26-12-2012,29-12-2012,Same Day,CU-58420,Amazon Customer,Consumer,90001.0,Seattle,Washington,United States,Africa,West,TEC-PH-7005,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",2006.74,4,0.0,477.26,244.2,Medium,65,Male
